Year,Latitude,Longitude
2002,41.841984337,-87.722047751
2002,41.698986834,-87.619654997
2002,41.676831017,-87.622623244
2002,41.77324937,-87.687144372
2002,41.936453167,-87.714034682
2002,41.816039143,-87.626258734
2002,42.020537666,-87.666422486
2002,41.77501571,-87.634921536
2002,41.983526564,-87.773177568
2002,41.751492287,-87.586596725
2002,41.65280258,-87.603519586
2002,41.902816636,-87.708368526
2002,41.871992222,-87.694213682
2002,41.901151299,-87.754521432
2002,41.899738489,-87.717677093
2002,41.759294306,-87.62963456
2002,41.765308559,-87.604778849
2002,41.737473154,-87.610871587
2002,41.753237212,-87.728343847
2002,41.823267057,-87.699519339
2002,41.889981557,-87.714399288
2002,41.874503172,-87.745046411
2002,41.909818749,-87.731261465
2002,41.776726654,-87.694551831
2002,41.933723218,-87.718221383
2002,41.742062096,-87.567304026
2002,41.692576964,-87.623786349
2002,41.78928109,-87.692454415
2002,41.786332372,-87.638865131
2002,41.775808788,-87.665847763
2002,41.748850067,-87.682819361
2002,41.716067058,-87.569224393
2002,41.716067058,-87.569224393
2002,41.824346417,-87.708189324
2002,41.896303444,-87.722440939
2002,41.859590836,-87.732316528
2002,41.79125739,-87.68762727
2002,41.704532517,-87.61735248
2002,41.751013472,-87.620966331
2002,41.745815403,-87.603419909
2002,41.945085218,-87.776473233
2002,41.820366037,-87.608080562
2002,41.850517353,-87.627031661
2002,41.758390534,-87.616175048
2002,41.876961512,-87.681422636
2002,41.888934476,-87.756266038
2002,41.926848553,-87.720716453
2002,41.764803369,-87.674267887
2002,41.853804341,-87.691939161
2002,41.892026096,-87.755492637
2002,41.748674558,-87.599048654
2002,41.897674286,-87.727379215
2002,41.864583666,-87.70482383
2002,41.794774411,-87.680624259
2002,41.800655526,-87.669627941
2002,41.872848316,-87.69914356
2009,41.787214171,-87.632233406
2002,41.698973874,-87.606205488
2009,41.907356188,-87.69204996
2009,41.853455918,-87.727851822
2009,41.901772439,-87.672343302
2009,41.909878399,-87.773987238
2009,41.795898416,-87.661385306
2009,41.686197807,-87.632514802
2009,41.871773806,-87.714461153
2009,41.79863239,-87.685385786
2002,41.897949791,-87.728625471
2009,41.888265781,-87.755353915
2009,41.96542408,-87.718162896
2009,41.85786662,-87.661827222
2009,41.749683042,-87.665847295
2009,41.894331406,-87.745786389
2009,41.716330318,-87.651178898
2009,41.867163535,-87.718562466
2009,41.784930142,-87.708165372
2009,41.744909385,-87.603789279
2009,41.70191623,-87.52924263
2002,41.788414984,-87.725475749
2009,41.944404696,-87.740313102
2009,41.899879585,-87.643072544
2009,41.920789218,-87.729508529
2009,41.729297287,-87.608167964
2009,41.75033427,-87.665045312
2009,41.771932287,-87.623469688
2009,41.783342882,-87.647843802
2009,41.909041331,-87.687187417
2009,41.90751541,-87.696993118
2009,41.789739543,-87.685145324
2002,41.994166325,-87.787522979
2009,41.718660101,-87.534077707
2009,41.894404835,-87.719943086
2009,41.899112864,-87.715644485
2009,41.670569576,-87.638518623
2009,41.828107704,-87.702964595
2009,41.756094931,-87.644659401
2009,41.942556709,-87.794653099
2009,41.878561173,-87.748123058
2002,41.895773675,-87.764072031
2009,41.764205457,-87.68445303
2009,41.711861362,-87.611451453
2009,41.711861362,-87.611451453
2009,41.768964765,-87.584418293
2009,41.769844232,-87.665169109
2009,41.700505086,-87.561989756
2009,41.767514319,-87.667531979
2002,41.899667232,-87.638802889
2009,41.909177556,-87.708328527
2009,41.783220852,-87.656421175
2009,41.766203963,-87.579795115
2009,41.765806885,-87.582438963
2002,41.727125922,-87.587915691
2009,41.720644265,-87.63833477
2009,41.858502718,-87.713976093
2009,41.794003774,-87.622448757
2009,41.812332796,-87.750626429
2009,41.717266125,-87.535281725
2009,41.888934476,-87.756266038
2009,41.852254902,-87.670379452
2009,41.655005926,-87.613908994
2009,41.815968854,-87.619773739
2002,41.87755659,-87.755674411
2009,41.916273054,-87.730190408
2009,41.699271976,-87.624489055
2009,41.804144301,-87.67214469
2009,41.756922758,-87.645416548
2009,41.901594467,-87.725049997
2009,41.879607443,-87.709674313
2002,41.794768699,-87.68106805
2002,41.747453535,-87.584199299
2009,41.737262417,-87.560762326
2009,41.73661597,-87.559718535
2009,41.762704642,-87.650416692
2009,41.777423832,-87.648368783
2009,41.759425115,-87.583502969
2009,41.843484949,-87.7318287
2009,41.766102071,-87.573491521
2009,41.766102071,-87.573491521
2009,41.752613165,-87.580892288
2002,36.619446395,-91.686565684
2009,41.892318886,-87.719882242
2009,41.754830943,-87.667193967
2009,41.773967711,-87.605788001
2009,41.761234721,-87.586201552
2009,41.722722979,-87.554650632
2009,41.840004526,-87.708565397
2009,41.765620989,-87.619576803
2009,41.77338604,-87.674964556
2002,41.753189172,-87.675651086
2009,41.731522269,-87.6520037
2009,41.749328984,-87.665839969
2009,41.856737875,-87.645452791
2009,41.876456992,-87.696166704
2009,41.838735093,-87.723590603
2009,41.92771187,-87.668235408
2009,41.693782648,-87.619503826
2009,41.68083259,-87.634762139
2002,41.784427239,-87.667976689
2009,41.881663933,-87.754425596
2008,41.876108306,-87.684860827
2009,41.704130902,-87.559624682
2009,41.808986931,-87.612661906
2009,41.978165398,-87.658567851
2009,41.746487231,-87.645135864
2009,41.803347283,-87.730803188
2009,41.962900789,-87.717396647
2002,41.896380901,-87.74355644
2009,41.962900789,-87.717396647
2009,41.850759574,-87.731224671
2009,41.850759574,-87.731224671
2009,41.751941187,-87.550552203
2009,41.692480614,-87.631783894
2009,41.847440024,-87.69532062
2009,41.893420153,-87.745754339
2009,41.870824869,-87.718655889
2009,41.870824869,-87.718655889
2002,41.731049786,-87.549890003
2009,41.870011931,-87.726274733
2009,41.814646284,-87.696856745
2009,41.799212087,-87.651364176
2009,41.824066877,-87.711798562
2009,41.785091647,-87.622217216
2009,41.846113269,-87.722856253
2009,41.888658688,-87.748941709
2009,41.866184642,-87.724379838
2009,41.749637411,-87.717632896
2009,41.838107012,-87.67541719
2002,41.857987652,-87.65440722
2009,41.880416029,-87.730564444
2009,41.876074731,-87.733729997
2009,41.86610116,-87.659787932
2009,41.960354177,-87.687437701
2009,41.836161184,-87.704793754
2009,41.723588077,-87.607569132
2009,41.725889866,-87.591985239
2009,41.992246538,-87.692692016
2009,41.880928354,-87.709845075
2009,41.883561213,-87.750284482
2002,41.808663765,-87.712402308
2009,41.894321059,-87.724828857
2009,41.727047541,-87.594902613
2009,41.788302093,-87.619061254
2009,41.907537132,-87.694480116
2009,41.918511914,-87.690163597
2009,41.749481415,-87.55770612
2009,41.791454497,-87.664519356
2002,41.894132052,-87.739573669
2009,41.74953901,-87.548005154
2009,41.808751731,-87.653768257
2009,41.735820611,-87.660982355
2009,41.702536944,-87.645128658
2009,41.805126734,-87.608894322
2009,41.778435515,-87.688507498
2009,41.897472835,-87.773096424
2009,41.803775374,-87.611322908
2009,41.867097749,-87.723725015
2002,41.748000123,-87.663376498
2009,41.771850282,-87.673711855
2009,41.921618793,-87.732804061
2009,41.711916635,-87.60067211
2009,41.817736476,-87.619823819
2009,41.769395258,-87.66394207
2009,41.769395258,-87.66394207
2009,41.760755876,-87.65036405
2009,41.741523978,-87.581813227
2009,41.851469937,-87.73010219
2009,41.902200612,-87.760194649
2002,41.76175925,-87.598170094
2009,41.769779493,-87.651811641
2009,41.882475066,-87.676669814
2009,41.902580395,-87.731964966
2009,41.913298206,-87.692185205
2009,41.894991488,-87.747146676
2009,41.751206212,-87.609651179
2009,41.878918036,-87.72180972
2009,41.899105026,-87.716739169
2009,41.884293718,-87.760604435
2009,41.790356573,-87.667317661
2002,41.770013278,-87.644536213
2009,41.941607808,-87.726037169
2009,41.830821136,-87.607991909
2009,41.854761191,-87.711233515
2009,41.92158772,-87.667453883
2009,41.816784776,-87.608517164
2009,41.860043514,-87.709141272
2009,41.853505832,-87.695498927
2009,41.737366728,-87.552242422
2009,41.789001391,-87.638671315
2002,41.867473417,-87.715453516
2009,41.743220259,-87.636731919
2009,41.898009883,-87.731706653
2009,41.781709167,-87.63901768
2009,41.893682661,-87.710683339
2009,41.737366853,-87.55226074
2009,41.756672251,-87.664810972
2009,41.862896077,-87.71140063
2009,41.78701723,-87.645505595
2002,41.895476966,-87.71466578
2009,41.880905236,-87.71216242
2009,41.879268593,-87.694952704
2009,41.874393341,-87.76464733
2009,41.864096311,-87.714124026
2009,41.748450248,-87.670008368
2009,41.814896599,-87.612423245
2009,41.772441392,-87.607011343
2009,41.776920475,-87.66541829
2009,41.689798696,-87.628528899
2002,42.001341825,-87.809186529
2009,41.906739198,-87.73378479
2009,41.759993838,-87.628695949
2009,41.758027797,-87.637517408
2009,41.78082201,-87.636174778
2009,41.902376955,-87.716887686
2009,41.851921509,-87.693859281
2009,41.847907797,-87.733754526
2009,41.687241534,-87.649516602
2002,41.744335065,-87.550307481
2009,41.687241534,-87.649516602
2009,41.973416451,-87.718394898
2009,41.752169124,-87.663915849
2009,41.743333331,-87.611480125
2009,41.869786389,-87.774281815
2009,41.753065615,-87.562621485
2009,41.800887337,-87.633771457
2009,41.797074476,-87.665880189
2009,41.885647128,-87.729105069
2002,41.690171258,-87.61820373
2009,41.751921453,-87.552087979
2009,41.811787291,-87.702427682
2009,41.900673719,-87.736809539
2009,41.931833936,-87.72364555
2009,41.786858299,-87.623884403
2009,41.793071105,-87.675489237
2009,41.953959129,-87.701553206
2009,41.724361189,-87.651808283
2002,41.744000079,-87.545463664
2009,41.769681183,-87.684603135
2009,42.005899968,-87.664967527
2009,41.911744523,-87.760634647
2009,41.923546675,-87.801552232
2009,41.809543557,-87.60562401
2009,41.81579039,-87.607930426
2009,41.745320376,-87.606283743
2009,41.830080191,-87.617177006
2002,41.7648895,-87.665422123
2009,41.766471047,-87.686186026
2009,41.866217891,-87.721857339
2009,41.863461379,-87.652374244
2009,41.677927829,-87.631403865
2009,41.97475915,-87.715984234
2010,41.693524794,-87.638780573
2010,41.789740875,-87.659619818
2010,41.785941369,-87.671653413
2002,41.780461229,-87.635060434
2010,41.754225969,-87.608942917
2010,41.782695521,-87.697524811
2010,41.895175706,-87.736559521
2010,41.858347639,-87.695667396
2010,41.756054437,-87.618264454
2010,41.677968643,-87.627761152
2010,41.743999989,-87.544250778
2010,42.00415523,-87.660835633
2010,41.861553084,-87.660110993
2010,41.842650226,-87.708102936
2002,41.901586025,-87.721395117
2010,41.784782418,-87.615738011
2010,41.839897495,-87.735374292
2010,41.889931184,-87.713709315
2010,41.898067287,-87.721278114
2010,41.888517742,-87.765150087
2007,41.949312288,-87.724758297
2010,41.799766534,-87.6331345
2010,41.745247599,-87.574653564
2010,41.787575548,-87.790180913
2010,41.901618395,-87.727499879
2002,41.726848683,-87.604590771
2010,41.742084508,-87.666871364
2010,41.738925174,-87.648561871
2010,41.738925174,-87.648561871
2010,41.76587359,-87.576294705
2010,41.885692025,-87.751076713
2010,41.750075627,-87.644027455
2010,41.838261649,-87.708516295
2010,41.783303006,-87.615699508
2009,41.799742941,-87.61772761
2010,41.65633767,-87.614465032
2002,41.765628472,-87.582433712
2010,41.688809748,-87.668428345
2010,41.87245568,-87.73384827
2010,41.745274969,-87.602586885
2010,41.939350837,-87.77725455
2010,41.758092329,-87.633682992
2010,41.993558695,-87.655495503
2010,41.904343932,-87.73492394
2010,41.993336951,-87.683587594
2010,41.883325012,-87.729013107
2002,41.899554595,-87.717671513
2010,41.751230964,-87.608353587
2010,41.837789446,-87.720707876
2010,41.745196938,-87.59169355
2010,41.794343246,-87.623647843
2010,41.700680552,-87.631764349
2010,41.792258067,-87.617532173
2010,41.938615967,-87.763382421
2010,41.747428729,-87.703545586
2010,41.895490875,-87.713174418
2010,41.690760217,-87.624231024
2002,41.81227369,-87.748176594
2010,41.731187085,-87.604102106
2010,41.894896751,-87.759907352
2010,41.953173021,-87.767612828
2010,41.816892977,-87.693243059
2010,41.789191206,-87.700995519
2010,41.743970443,-87.585797123
2010,41.74689218,-87.601421562
2010,41.706838356,-87.651751673
2010,41.889912952,-87.719512288
2010,41.824249676,-87.699550005
2002,41.837738468,-87.732880665
2010,41.854660606,-87.712423776
2010,41.898546648,-87.641830683
2010,41.753074159,-87.65865473
2010,41.668569194,-87.620188694
2010,41.878856669,-87.726796913
2010,41.890128925,-87.765212935
2010,41.885760749,-87.759276606
2010,41.779036216,-87.698803841
2010,41.88907024,-87.721011435
2002,41.807939546,-87.667377658
2010,41.958106062,-87.832365167
2010,41.759927937,-87.606661331
2010,41.688374613,-87.620998789
2010,41.887233905,-87.764136834
2010,41.891569089,-87.763437251
2010,41.777127824,-87.666625987
2010,41.824933076,-87.623104662
2010,41.768729167,-87.623384033
2010,41.862895938,-87.711374933
2010,41.767622557,-87.666321189
2002,41.744536265,-87.560568865
2009,41.850424032,-87.627029017
2010,41.85818581,-87.722440438
2010,41.854680865,-87.706554228
2010,41.966047906,-87.661060061
2010,41.945781408,-87.815582076
2010,41.755426384,-87.561086941
2010,41.751897254,-87.553777728
2010,41.89814789,-87.722500496
2010,41.881169658,-87.725680737
2002,41.705607465,-87.60585975
2010,41.86983381,-87.700895293
2010,41.76179283,-87.694175824
2010,41.76179283,-87.694175824
2010,41.76179283,-87.694175824
2010,41.76179283,-87.694175824
2010,41.685916846,-87.625627805
2010,41.77843233,-87.676320797
2010,41.855017104,-87.668735838
2010,41.766381692,-87.61044471
2002,41.972326185,-87.65771014
2010,41.752128151,-87.603986066
2010,41.797781587,-87.649395287
2010,41.735127431,-87.656966712
2010,41.787382824,-87.624388303
2010,41.69399105,-87.657606561
2010,41.747672195,-87.601090224
2010,41.979806207,-87.670779259
2010,41.858265918,-87.726161913
2010,41.858265918,-87.726161913
2010,41.879109279,-87.703374269
2002,41.679215014,-87.625155802
2010,41.72187776,-87.614896187
2010,41.747201007,-87.585876911
2010,41.726558818,-87.608224404
2010,41.82847996,-87.683099884
2010,41.82847996,-87.683099884
2010,41.82847996,-87.683099884
2010,41.726559442,-87.608323307
2010,41.992259008,-87.710415066
2010,41.892206358,-87.719879646
2010,41.743717002,-87.57476319
2002,41.799697107,-87.720891121
2010,41.809294058,-87.622312742
2010,41.671646979,-87.650234368
2010,41.864278228,-87.659660218
2010,41.695606449,-87.634042071
2010,41.78217295,-87.609233417
2010,41.884613136,-87.731307206
2010,41.893294393,-87.670249052
2010,41.893294393,-87.670249052
2010,41.76179283,-87.694175824
2002,41.896332277,-87.709934017
2010,41.766306126,-87.635958063
2010,41.882539542,-87.627850543
2010,41.730245924,-87.664575808
2010,41.747565692,-87.555240973
2010,41.786389276,-87.643755941
2010,41.801320245,-87.619386147
2002,41.753286261,-87.672007231
2010,41.996432894,-87.665975252
2010,41.821716929,-87.616940019
2010,41.875255287,-87.726621673
2010,41.861673037,-87.727484295
2010,41.677291738,-87.631052045
2010,41.793154414,-87.728603037
2002,41.888674007,-87.747101603
2010,41.793154414,-87.728603037
2010,41.805185857,-87.702166016
2010,41.805185857,-87.702166016
2010,41.805185857,-87.702166016
2010,41.816397665,-87.632817639
2010,41.769466447,-87.682057585
2010,41.749722354,-87.646442572
2010,41.740140214,-87.615623344
2010,41.786184976,-87.648598206
2002,41.724589439,-87.637237248
2010,42.017740199,-87.670963396
2010,41.898629212,-87.751238366
2010,41.788676964,-87.614924537
2010,41.819258844,-87.621479805
2010,41.884907304,-87.735612136
2002,41.790910296,-87.704707961
2010,41.757639014,-87.556310458
2010,41.757639014,-87.556310458
2010,41.757639014,-87.556310458
2010,41.731190829,-87.603827294
2008,41.676213387,-87.62171126
2010,41.682506971,-87.634817245
2010,41.755339469,-87.663560389
2010,41.769142611,-87.576380906
2010,41.801013834,-87.66233678
2010,41.833953446,-87.665647616
2002,41.688458669,-87.619507767
2010,41.810071229,-87.695805277
2010,41.782559587,-87.660644627
2010,41.843515552,-87.718432905
2010,41.902814352,-87.708453036
2010,41.685392295,-87.616268735
2010,41.841272018,-87.681344639
2010,41.90074868,-87.732239283
2010,41.776150283,-87.615522623
2010,41.866095296,-87.660191836
2010,41.74818801,-87.656104054
2002,41.865132942,-87.662687356
2010,41.725412615,-87.581466178
2010,41.791516918,-87.649945934
2010,41.751141883,-87.54683123
2010,41.891770431,-87.717904198
2010,41.891770431,-87.717904198
2010,41.93887273,-87.743584067
2010,41.874222994,-87.735957704
2010,41.772821163,-87.588743255
2010,41.808523066,-87.612648765
2010,41.808523066,-87.612648765
2002,41.934084855,-87.725840253
2010,41.884131594,-87.699446961
2010,41.942800364,-87.696443901
2010,41.787531279,-87.693626886
2010,41.766831949,-87.615289269
2010,41.732931365,-87.545727176
2010,41.751898652,-87.650135449
2010,41.892319584,-87.711339316
2010,41.847302735,-87.714873231
2010,41.794033403,-87.663924134
2002,41.704532517,-87.61735248
2010,41.744647338,-87.552238463
2010,41.903086348,-87.718680834
2010,41.734679636,-87.730331611
2010,41.778414587,-87.677538184
2010,41.835100625,-87.722359117
2010,41.878735913,-87.736749223
2010,41.73570302,-87.669549669
2010,41.850459681,-87.722246016
2010,41.850459681,-87.722246016
2010,41.850459681,-87.722246016
2002,41.820489899,-87.606402579
2010,41.692363894,-87.64150249
2010,41.762436196,-87.664967402
2010,41.777843549,-87.601608671
2010,41.757732493,-87.644528275
2010,41.729678947,-87.626254064
2010,41.729678947,-87.626254064
2010,41.935868914,-87.740601677
2010,41.769962693,-87.649390273
2010,41.80129038,-87.667890288
2002,41.809193694,-87.697901093
2010,41.886899494,-87.734007053
